X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000300e-04,1.000000e-06
646,4.60e-01,-2.00e-02,
647,5.00e-01,-3.00e-02,
648,4.60e-01,-2.00e-02,
649,5.00e-01,-3.00e-02,
650,4.60e-01,-2.80e-02,
651,5.00e-01,-2.00e-02,
652,4.60e-01,-2.80e-02,
653,5.00e-01,-1.80e-02,
654,4.60e-01,-2.60e-02,
655,4.80e-01,-1.40e-02,
656,4.60e-01,-2.20e-02,
657,5.00e-01,-1.20e-02,
658,4.60e-01,-1.80e-02,
659,5.00e-01,-6.00e-03,
660,4.60e-01,-1.60e-02,
661,5.00e-01,-4.00e-03,
662,4.80e-01,-1.00e-02,
663,4.40e-01,0.00e+00,
664,4.60e-01,-8.00e-03,
665,5.00e-01,4.00e-03,
666,4.60e-01,-2.00e-03,
667,4.80e-01,8.00e-03,
668,4.60e-01,0.00e+00,
669,4.80e-01,1.00e-02,
670,4.60e-01,2.00e-03,
671,5.00e-01,1.20e-02,
672,4.60e-01,6.00e-03,
673,4.80e-01,1.40e-02,
674,4.60e-01,8.00e-03,
675,5.00e-01,1.60e-02,
676,4.80e-01,8.00e-03,
677,4.60e-01,2.00e-02,
678,5.00e-01,1.00e-02,
679,4.40e-01,2.20e-02,
680,4.60e-01,1.00e-02,
681,4.80e-01,2.00e-02,
682,4.80e-01,2.00e-02,
683,4.60e-01,1.00e-02,
684,4.60e-01,1.80e-02,
685,4.80e-01,1.00e-02,
686,5.00e-01,1.80e-02,
687,4.40e-01,8.00e-03,
688,4.60e-01,1.60e-02,
689,4.80e-01,6.00e-03,
690,4.80e-01,1.40e-02,
691,4.60e-01,6.00e-03,
692,4.60e-01,1.20e-02,
693,4.80e-01,2.00e-03,
694,4.60e-01,1.20e-02,
695,4.80e-01,2.00e-03,
696,4.60e-01,1.00e-02,
697,5.00e-01,0.00e+00,
698,5.00e-01,8.00e-03,
699,4.40e-01,-2.00e-03,
700,4.80e-01,6.00e-03,
701,4.40e-01,-2.00e-03,
702,4.60e-01,4.00e-03,
703,4.80e-01,-6.00e-03,
704,4.60e-01,4.00e-03,
705,5.00e-01,-6.00e-03,
706,4.60e-01,2.00e-03,
707,5.00e-01,-6.00e-03,
708,4.60e-01,-6.00e-03,
709,4.80e-01,2.00e-03,
710,5.00e-01,2.00e-03,
711,4.40e-01,-8.00e-03,
712,4.60e-01,-8.00e-03,
713,4.80e-01,0.00e+00,
714,4.80e-01,-8.00e-03,
715,4.40e-01,2.00e-03,
716,4.60e-01,2.00e-03,
717,5.00e-01,-8.00e-03,
718,4.60e-01,-8.00e-03,
719,4.80e-01,2.00e-03,
720,4.60e-01,-8.00e-03,
721,4.80e-01,2.00e-03,
722,4.60e-01,-6.00e-03,
723,5.00e-01,2.00e-03,
724,4.60e-01,-6.00e-03,
725,5.00e-01,4.00e-03,
726,4.80e-01,-6.00e-03,
727,4.40e-01,4.00e-03,
728,4.60e-01,4.00e-03,
729,5.00e-01,-6.00e-03,
730,4.80e-01,4.00e-03,
731,4.40e-01,-4.00e-03,
732,4.60e-01,-4.00e-03,
733,4.80e-01,6.00e-03,
734,4.60e-01,-2.00e-03,
735,4.80e-01,6.00e-03,
736,5.00e-01,-2.00e-03,
737,4.40e-01,6.00e-03,
738,4.80e-01,-2.00e-03,
739,4.60e-01,8.00e-03,
740,4.80e-01,8.00e-03,
741,4.60e-01,-2.00e-03,
742,4.80e-01,8.00e-03,
743,4.40e-01,0.00e+00,
744,4.80e-01,1.00e-02,
745,4.40e-01,-2.00e-03,
746,4.80e-01,0.00e+00,
747,4.60e-01,1.00e-02,
748,4.80e-01,8.00e-03,
749,4.60e-01,0.00e+00,
750,4.80e-01,0.00e+00,
751,4.60e-01,8.00e-03,
752,5.00e-01,8.00e-03,
753,4.40e-01,-2.00e-03,
754,4.80e-01,0.00e+00,
755,4.40e-01,8.00e-03,
756,4.60e-01,0.00e+00,
757,4.80e-01,8.00e-03,
758,4.60e-01,8.00e-03,
759,4.80e-01,-2.00e-03,
760,4.80e-01,0.00e+00,
761,4.60e-01,8.00e-03,
762,5.00e-01,6.00e-03,
763,4.40e-01,-2.00e-03,
764,4.60e-01,6.00e-03,
765,4.80e-01,-4.00e-03,
